customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
3355,26742423772,Samuel,Purfield,4651 Brownstone Rd,N. Vancouver,BC,80717,Canada,07/11/1955,M,$90K - $110K,F,0,0,Bachelors Degree,08/04/1990,Bronze,Professional,Y
3356,26743952600,Erin,Angelbeck,2728 Clemson Court,Oak Bay,BC,97236,Canada,09/04/1919,M,$70K - $90K,M,5,5,Bachelors Degree,07/11/1992,Normal,Professional,Y
3357,26744698300,Mabel,Miller,2769 San Jose Drive,National City,CA,65513,USA,01/06/1945,M,$10K - $30K,M,0,0,Partial High School,6/14/1991,Normal,Skilled Manual,Y
3358,26745170354,Virginia,Renteria,3756 Lime Ridge Drive,Edmonds,WA,21901,USA,1/15/1953,M,$30K - $50K,F,3,2,High School Degree,2/22/1990,Bronze,Skilled Manual,N
3359,26745283007,Santosh,Moore,6706 Ridgeview Dr,Lake Oswego,OR,55339,USA,1/27/1924,S,$70K - $90K,M,3,0,Bachelors Degree,11/19/1992,Bronze,Professional,N
3360,26746339800,Leon,Bobik,5292 Blue Ridge Drive,Lebanon,OR,75563,USA,06/11/1957,M,$70K - $90K,M,1,1,Bachelors Degree,03/09/1992,Silver,Professional,Y
3361,26771439909,Todd,Morgan,8496 La Salle Ct.,El Cajon,CA,75163,USA,11/12/1956,M,$10K - $30K,M,1,1,Partial High School,6/28/1993,Silver,Manual,Y
3362,26773456931,Karen,Adler,3271 Black Walnut,Newton,BC,62874,Canada,02/02/1911,M,$90K - $110K,F,2,0,Bachelors Degree,11/13/1991,Silver,Management,Y
3363,26783284544,Fred,Makris,9384 Palisade Court,Mexico City,Mexico,28635,Mexico,08/07/1919,S,$10K - $30K,F,3,0,Partial High School,06/07/1993,Normal,Skilled Manual,N
3364,26784137500,Todd,Little,1135 Glenellen Court,San Carlos,CA,81507,USA,10/04/1975,S,$30K - $50K,F,3,0,High School Degree,09/12/1992,Silver,Skilled Manual,N
3365,26786481738,Margie,Nichols,7502 Elwood Drive,Sooke,BC,13431,Canada,06/05/1948,S,$70K - $90K,F,5,0,Bachelors Degree,05/11/1993,Golden,Professional,N
3366,26786594390,Michelle,Gottier,P .O. Box 2162,Camacho,Zacatecas,32465,Mexico,6/18/1978,S,$70K - $90K,M,1,0,Graduate Degree,5/17/1994,Bronze,Professional,Y
3367,26799672800,Thelma,Mann,8784 Detroit Ave.,Long Beach,CA,32574,USA,10/28/1965,M,$70K - $90K,F,4,4,Bachelors Degree,2/19/1993,Golden,Professional,Y
3368,26800568700,Lisa,Strehlitz,3698 Driftwood Court,Tlaxiaco,Oaxaca,87451,Mexico,3/16/1949,M,$90K - $110K,M,1,1,Partial College,7/24/1994,Bronze,Management,N
3369,26801019300,Christopher,Richmeier,3230 Market Place,Chula Vista,CA,24405,USA,1/16/1965,M,$10K - $30K,M,1,1,Partial High School,9/20/1991,Bronze,Manual,N
3370,26801115870,Susan,Pomerleau,1054 Vloching Circle,Burbank,CA,74762,USA,02/09/1942,S,$130K - $150K,F,3,0,High School Degree,07/03/1991,Bronze,Management,Y
3371,26801765000,Donna,Berry,840 Boxer Blvd.,Santa Anita,DF,76877,Mexico,1/13/1966,S,$50K - $70K,F,1,0,Graduate Degree,02/02/1990,Bronze,Professional,Y
3372,26827192306,Bret,Nielson,6261 Chestnut Avenue,Mexico City,Mexico,67104,Mexico,10/04/1962,M,$30K - $50K,M,1,1,High School Degree,12/16/1994,Silver,Manual,N
3373,26850017900,Janice,Allacher,8957 Royal Ann Lane,Ballard,WA,35380,USA,11/03/1950,M,$90K - $110K,F,5,0,Graduate Degree,05/06/1990,Bronze,Professional,Y
3374,26857045292,Ruth,Youngers,7289 Las Quebrados Ln,Haney,BC,18061,Canada,10/20/1932,S,$50K - $70K,F,1,0,Bachelors Degree,11/22/1992,Bronze,Professional,N
3375,26886265277,Mary,James,240 Rapallo Lane,Concord,CA,51498,USA,10/15/1917,S,$10K - $30K,M,0,0,Partial High School,5/16/1992,Normal,Skilled Manual,N
3376,26889113783,Mark,Babbel,1481 Bently Street,Marysville,WA,18849,USA,02/08/1924,S,$10K - $30K,M,0,0,Partial High School,06/03/1990,Normal,Manual,Y
3377,26892552375,Frances,Stovall,4685 York Dr,San Andres,DF,18448,Mexico,7/17/1967,M,$50K - $70K,F,4,4,Bachelors Degree,4/19/1992,Silver,Professional,Y
3378,26896119713,Joyce,Thatcher,6180 Ryan Court,Shawnee,BC,61594,Canada,05/04/1955,M,$30K - $50K,M,4,4,High School Degree,06/02/1993,Golden,Manual,N
3379,26904246800,Cindy,Golden,9638 Fawn Glen Cir,Burnaby,BC,70920,Canada,08/06/1924,S,$10K - $30K,F,4,0,Partial High School,01/04/1993,Normal,Skilled Manual,N
3380,26905888300,Janet,Jacobs,4044 Pine Creek Way,Grossmont,CA,24793,USA,6/28/1942,S,$30K - $50K,F,3,0,Partial High School,3/18/1994,Bronze,Manual,N
3381,26913516521,Ofelia,Brown,413 West Road,Lynnwood,WA,29423,USA,10/26/1947,S,$30K - $50K,M,4,0,High School Degree,07/09/1993,Bronze,Manual,N
3382,26931428313,Betty,Terry,2416 Fairlane Place,Sedro Woolley,WA,48457,USA,9/20/1951,M,$70K - $90K,F,0,0,Partial High School,12/04/1993,Bronze,Professional,Y
3383,26932941079,Sarah,Sizemore,1695 Valley High Dr,Sooke,BC,19249,Canada,7/16/1958,M,$50K - $70K,M,4,0,Bachelors Degree,05/03/1994,Bronze,Professional,N
3384,26948857307,Beatrice,Heath,6607 Panoramic Avenue,Port Hammond,BC,44454,Canada,10/13/1916,S,$10K - $30K,F,4,0,Partial High School,06/05/1992,Normal,Manual,Y
3385,26959747076,Martin,Johnson,3484 Choctaw Court,Marysville,WA,66690,USA,05/10/1964,S,$70K - $90K,M,4,0,Graduate Degree,08/09/1993,Bronze,Professional,N
3386,26964451700,Wayne,Ferrell,1308 Mt. Hood Circle,Chula Vista,CA,90755,USA,3/28/1973,M,$30K - $50K,F,4,4,High School Degree,2/17/1994,Golden,Manual,Y
3387,26966651082,William,Anderson,1094 Loveridge Circle,Oregon City,OR,92870,USA,09/02/1959,M,$30K - $50K,F,1,1,High School Degree,05/12/1991,Silver,Manual,Y
3388,26967300176,LeeAnn,Otte,9171 Morello Ave,Corvallis,OR,10389,USA,7/27/1929,M,$30K - $50K,F,4,4,High School Degree,11/24/1993,Golden,Manual,N
3389,26982975000,Bruce,McDonnell,9211 Holiday Hills Drive,Newport Beach,CA,77665,USA,4/24/1949,S,$70K - $90K,M,3,0,Bachelors Degree,4/20/1993,Bronze,Management,Y
3390,26986756920,Susan,Martin,199 Buskirk Ave,Hidalgo,Zacatecas,60345,Mexico,11/11/1963,M,$30K - $50K,F,2,2,Partial College,07/06/1993,Bronze,Clerical,Y
3391,26989621520,Larry,Gregory,4396 Greystone Dr,Victoria,BC,67491,Canada,4/17/1928,S,$10K - $30K,F,0,0,Partial High School,8/25/1990,Normal,Skilled Manual,N
3392,26997914900,Mary,Allen,5637 Teak Court,Lakewood,CA,16333,USA,04/07/1967,M,$30K - $50K,F,5,5,Partial College,05/12/1992,Golden,Professional,N
3393,27008520400,Yvette,Hale,8841 San Jose Dr,Anacortes,WA,86735,USA,6/14/1972,S,$90K - $110K,M,2,0,Partial High School,03/09/1993,Normal,Professional,Y
3394,27025402200,Rebecca,Walters,337 Shenandoah Drive,Anacortes,WA,17394,USA,03/09/1934,S,$50K - $70K,M,0,0,Bachelors Degree,1/16/1992,Bronze,Professional,N
3395,27026147800,John,Hayes,6451 Granada Drive,Milwaukie,OR,40208,USA,02/08/1935,M,$10K - $30K,F,4,1,Partial High School,4/16/1994,Normal,Skilled Manual,Y
3396,27034215900,Connie,Pryde,8200 Schenone Court,Tixapan,DF,93080,Mexico,8/27/1915,M,$70K - $90K,M,2,0,High School Degree,3/26/1992,Bronze,Professional,Y
3397,27049289941,Nancy,Camplese,4569 La Salle Ct.,Puyallup,WA,25003,USA,8/22/1952,S,$30K - $50K,F,2,0,High School Degree,6/26/1994,Bronze,Skilled Manual,Y
3398,27064691200,Royanne,Newby,9228 Golden Meadow,Westminster,BC,44037,Canada,4/14/1918,S,$30K - $50K,F,2,0,High School Degree,10/26/1990,Bronze,Skilled Manual,Y
3399,27068290710,Cathleen,Bybee,5850 Westwood Dr,Guadalajara,Jalisco,14829,Mexico,1/18/1969,S,$10K - $30K,F,1,0,Partial High School,03/06/1993,Bronze,Skilled Manual,N
3400,27071622014,Homer,Vaughn,764 Quail Court,Sedro Woolley,WA,99024,USA,01/12/1959,M,$30K - $50K,F,1,0,High School Degree,06/10/1992,Silver,Manual,Y
3401,27076192500,Mike,Ward,297 D Mt. Hood Circle,Lake Oswego,OR,35978,USA,6/18/1911,M,$50K - $70K,M,0,0,High School Degree,1/28/1994,Bronze,Manual,Y
3402,27082039713,Edwin,Vaid,5464 Olive Ave,Cliffside,BC,86335,Canada,11/06/1952,S,$30K - $50K,F,4,0,High School Degree,6/17/1994,Bronze,Manual,Y
3403,27085762619,Wendell,Kersten,5250 Milburn Dr,Altadena,CA,88449,USA,3/17/1962,M,$150K +,F,5,4,Partial High School,05/10/1993,Golden,Professional,Y
3404,27107864000,James,Lewis,3328 North Wateroak Ct,El Cajon,CA,59694,USA,08/12/1964,S,$30K - $50K,F,2,0,Partial College,8/19/1992,Bronze,Skilled Manual,N
3405,27120894193,Heath,Lopez,6024 Lacanda,Fremont,CA,73245,USA,4/17/1958,M,$30K - $50K,M,3,1,High School Degree,08/12/1990,Bronze,Manual,Y
3406,27122203100,Eric,Hall,4355 Via Vista,Tixapan,DF,29633,Mexico,08/02/1934,M,$70K - $90K,F,2,0,Bachelors Degree,8/22/1992,Bronze,Professional,N
3407,27125341300,Maria,Stansfield,7305 Humphrey Drive,West Covina,CA,63071,USA,08/05/1931,S,$10K - $30K,M,3,0,Partial High School,9/22/1992,Normal,Manual,Y
3408,27133859992,Geraldine,Collins,5891 Maureen Ln,Ladner,BC,84620,Canada,5/19/1932,S,$70K - $90K,F,2,0,Bachelors Degree,02/04/1994,Bronze,Management,N
3409,27146407400,Lateefah,Morales,9095 Ironwoood Drive,Santa Cruz,CA,54698,USA,3/23/1969,M,$150K +,M,3,1,Bachelors Degree,8/25/1993,Silver,Professional,Y
3410,27149395300,Dorrie,Bell,591 Laguna Street,La Mesa,CA,42409,USA,8/15/1963,S,$130K - $150K,F,0,0,Partial High School,5/16/1991,Bronze,Management,Y
3411,27162463068,Teresa,Manning,6705 Ahwanee Lane,Merida,Yucatan,81702,Mexico,7/23/1938,S,$10K - $30K,M,4,0,Partial High School,4/13/1992,Normal,Manual,N
3412,27167468100,Virtudes,Terry,8454 Kenwal Rd,Oregon City,OR,61043,USA,09/12/1950,S,$30K - $50K,M,5,0,High School Degree,10/21/1992,Bronze,Skilled Manual,N
3413,27173894600,Grace,Smith,4823 Park Blvd.,Seattle,WA,65673,USA,9/16/1961,M,$10K - $30K,F,4,4,Partial High School,10/17/1991,Normal,Skilled Manual,Y
3414,27177596092,Richard,Rice,9482 Rosebrook Ct.,San Gabriel,CA,84707,USA,01/04/1959,S,$90K - $110K,M,0,0,Bachelors Degree,3/26/1990,Bronze,Management,Y
3415,27180530428,Cheryl,Marshall,6104 North Civic Drive,Renton,WA,81791,USA,06/06/1972,S,$30K - $50K,M,5,0,Partial High School,11/20/1991,Bronze,Manual,Y
3416,27188201546,Donald,Moore,3674 Green Valley Rd,Glendale,CA,66987,USA,2/24/1924,M,$110K - $130K,F,3,1,Graduate Degree,11/11/1990,Silver,Professional,N
3417,27192117600,Kathy,Amaro,551 Thors Bay Road,Mill Valley,CA,39411,USA,7/13/1960,S,$70K - $90K,M,5,0,Bachelors Degree,06/10/1990,Bronze,Management,N
3418,27202320694,Lynn,Seamans,8373 Endriss,Port Orchard,WA,54297,USA,8/26/1963,M,$90K - $110K,M,3,3,Bachelors Degree,04/12/1991,Golden,Professional,Y
3419,27202428000,Trisha,Garcia,193 Corte Poquito,Orizaba,Veracruz,56412,Mexico,11/05/1955,S,$50K - $70K,F,3,0,Bachelors Degree,6/27/1991,Bronze,Professional,N
3420,27204369900,Gwen,White,8270 Laverne Way,Camacho,Zacatecas,46639,Mexico,2/25/1919,S,$30K - $50K,M,4,0,High School Degree,05/06/1993,Bronze,Manual,N
3421,27208999400,Tom,Wynne,8310 Atchinson Stage Ct,Redwood City,CA,14916,USA,5/27/1945,M,$30K - $50K,M,5,5,High School Degree,05/07/1993,Golden,Skilled Manual,Y
3422,27236315011,Tracy,Carvello,6642 Sandview Dr,Yakima,WA,96595,USA,8/20/1965,S,$30K - $50K,M,1,0,High School Degree,12/14/1993,Bronze,Skilled Manual,Y
3423,27236331105,Jared,Tooley,9592 Adelia Court,Corvallis,OR,31034,USA,6/21/1924,M,$50K - $70K,F,2,2,Bachelors Degree,09/12/1991,Bronze,Professional,N
3424,27243165373,Wendy,Jenkins,834 Heights Ave.,Tixapan,DF,52583,Mexico,10/05/1957,M,$30K - $50K,M,0,0,High School Degree,10/18/1991,Bronze,Manual,Y
3425,27247059941,Joseph,Fernandez,4038 Elk Dr,Portland,OR,52183,USA,7/17/1968,S,$150K +,M,4,0,Bachelors Degree,4/20/1992,Silver,Professional,Y
3426,27270100100,Vera,Emenhiser,5533 Fremont Street,Portland,OR,38569,USA,09/07/1924,M,$70K - $90K,F,1,1,Bachelors Degree,09/06/1990,Bronze,Professional,N
3427,27286981900,Richard,Lamoureux,8991 Temple Court,Coronado,CA,77037,USA,12/28/1920,M,$150K +,F,3,2,High School Degree,5/27/1992,Golden,Professional,N
3428,27297587400,George,Quick,3397 Farm Bureau Road,Spring Valley,CA,57202,USA,3/25/1975,M,$30K - $50K,F,3,3,High School Degree,10/02/1991,Silver,Manual,Y
3429,27306401100,Barbara,Alcaraz,9765 Marie Drive,Renton,WA,61833,USA,10/26/1948,M,$130K - $150K,F,0,0,Partial High School,6/23/1992,Bronze,Professional,Y
3430,27309249639,John,Schubitzke,1769 Nicholas Drive,Bellingham,WA,80867,USA,10/12/1978,S,$50K - $70K,M,2,0,Bachelors Degree,9/13/1993,Bronze,Management,Y
3431,27319994568,Clinton,Tomlin,1047 Las Quebradas Lane,Oak Bay,BC,51659,Canada,5/18/1969,M,$50K - $70K,F,4,4,Bachelors Degree,03/03/1991,Golden,Professional,Y
3432,27325525300,Lyalia,Howard,5960 Cross Road,Newton,BC,36855,Canada,09/07/1953,S,$50K - $70K,M,1,0,High School Degree,11/19/1993,Bronze,Skilled Manual,N
3433,27351639270,James,Buenning,5493 Roskelley Drive,Anacortes,WA,72808,USA,07/07/1969,M,$90K - $110K,M,3,0,Graduate Degree,2/15/1991,Silver,Professional,Y
3434,27358768582,Brandi,Broom,661 Cardinet Dr,Lincoln Acres,CA,24165,USA,8/27/1946,S,$30K - $50K,F,5,0,High School Degree,11/26/1994,Bronze,Manual,Y
3435,27369443800,Thelma,Wells,447 Barberry Court,Milwaukie,OR,26280,USA,07/04/1970,S,$10K - $30K,M,3,0,Partial High School,09/11/1992,Normal,Manual,Y
3436,27387221500,Shelley,Tedrick,8524 C Mt. Hood Circle,Oregon City,OR,42799,USA,6/21/1966,M,$30K - $50K,F,2,2,Partial High School,4/14/1991,Bronze,Manual,Y
3437,27392607331,Daphne,Corwin,8564 Redhead Way,Torrance,CA,11075,USA,6/21/1954,S,$50K - $70K,F,3,0,Bachelors Degree,12/12/1994,Bronze,Professional,Y
3438,27397826900,Jauire,Ahmadzai,9551 Jones Rd,Portland,OR,66463,USA,05/11/1936,M,$10K - $30K,M,3,3,Partial High School,07/01/1992,Bronze,Skilled Manual,Y
3439,27398722800,Valerie,Lipwick,9846 Pestana Way,Guadalajara,Jalisco,99901,Mexico,2/19/1939,S,$70K - $90K,F,2,0,Bachelors Degree,1/23/1991,Bronze,Professional,Y
3440,27456240100,Peter,Brown,1088 Ash Lane,Hidalgo,Zacatecas,48743,Mexico,3/28/1934,M,$10K - $30K,F,4,1,Partial High School,01/10/1994,Normal,Manual,Y
3441,27458777400,Dorothy,Lay,4292 Wellington Avenue,Port Orchard,WA,22050,USA,08/10/1977,S,$110K - $130K,F,2,0,Bachelors Degree,11/26/1992,Bronze,Professional,Y
3442,27463294267,Roland,Flores,5787 Ygnacio Valley Road,Port Orchard,WA,80854,USA,6/24/1965,M,$30K - $50K,M,2,0,High School Degree,02/09/1992,Bronze,Skilled Manual,N
3443,27468288540,Jon,Walter,1902 E. 42nd Street,Kirkland,WA,20323,USA,8/26/1935,S,$50K - $70K,F,5,0,Bachelors Degree,2/21/1992,Bronze,Professional,N
3444,27474463000,Hyman,Stephens,3651 Willow Lake Rd,Shawnee,BC,73195,Canada,7/21/1952,M,$130K - $150K,F,4,2,Bachelors Degree,12/24/1992,Bronze,Management,Y
3445,27478969097,Dona,Vlcek,20 Chestnut Ave,Edmonds,WA,51182,USA,02/04/1950,M,$110K - $130K,M,5,0,High School Degree,8/26/1992,Silver,Professional,Y
3446,27486264700,Tuyen,Breaux,4679 Duke Way,Walla Walla,WA,24152,USA,2/25/1954,S,$30K - $50K,F,4,0,High School Degree,7/13/1991,Bronze,Manual,Y
3447,27488319277,Margaret,Allen,1301 Burwood Way,San Francisco,CA,93943,USA,02/05/1973,M,$30K - $50K,F,0,0,High School Degree,09/01/1991,Bronze,Manual,Y
3448,27503146500,Thomas,Atencio,6214 Terranova Drive,Port Orchard,WA,79139,USA,3/18/1920,M,$30K - $50K,M,2,2,High School Degree,2/14/1990,Bronze,Manual,Y
3449,27508307099,Lana,Weis,9648 Maureen Circle,Pomona,CA,16093,USA,11/26/1979,M,$30K - $50K,F,2,0,High School Degree,12/07/1994,Bronze,Skilled Manual,Y
3450,27523912200,Surinder,Vallis,4816 Condor Dr,Royal Oak,BC,66450,Canada,06/06/1976,M,$50K - $70K,M,1,1,Bachelors Degree,9/26/1992,Bronze,Management,Y
3451,27524808000,Samantha,Alcon,4603 Brock Lane,Beverly Hills,CA,68565,USA,4/18/1974,S,$30K - $50K,M,4,0,High School Degree,12/22/1993,Silver,Manual,N
3452,27530907392,Anna,Richardson,2680 Claudia Drive,Chula Vista,CA,85083,USA,10/06/1932,M,$50K - $70K,M,3,1,Bachelors Degree,10/20/1994,Bronze,Professional,N
3453,27534968300,Frank,Deluca,5376 Sahara Drive,Daly City,CA,27068,USA,10/13/1964,M,$50K - $70K,M,1,0,High School Degree,2/15/1994,Bronze,Manual,Y
3454,27543481600,Virginia,Turnpaugh,3708 Lenox Ct,Metchosin,BC,9749,Canada,6/28/1978,M,$50K - $70K,F,0,0,Bachelors Degree,3/17/1993,Silver,Professional,N
3455,27546002864,Jennifer,Berry,6658 Rheem Blvd,Lakewood,CA,43186,USA,10/06/1943,S,$30K - $50K,F,4,0,High School Degree,7/20/1991,Bronze,Skilled Manual,Y
3456,27555792927,Barbara,Thompson,5244 Black Walnut Ct.,Haney,BC,64735,Canada,11/23/1912,M,$30K - $50K,F,4,4,Partial College,04/05/1991,Golden,Management,Y
3457,27564644217,Cynthia,Abramson,1104 O St.,Coronado,CA,64335,USA,9/19/1976,M,$30K - $50K,M,1,1,High School Degree,02/02/1992,Bronze,Manual,Y
3458,27570073000,Barbara,Kaplan,2599 Amaranth Way,Coronado,CA,52046,USA,6/14/1937,S,$10K - $30K,F,5,0,Partial High School,10/21/1994,Normal,Skilled Manual,N
3459,27574804425,Michael,Spencer,6058 Foothill Way,Cliffside,BC,15903,Canada,6/14/1939,M,$30K - $50K,M,3,2,High School Degree,2/21/1992,Bronze,Manual,Y
3460,27575255036,Diana,Davis,463 Ahneita Dr,Milwaukie,OR,68775,USA,11/05/1918,S,$50K - $70K,F,1,0,Partial College,11/05/1991,Bronze,Skilled Manual,Y
3461,27578951120,Mike,Stevenson,4176 Cunha Ct,Spring Valley,CA,73405,USA,04/12/1967,M,$10K - $30K,M,1,1,Partial High School,1/20/1992,Normal,Skilled Manual,N
3462,27581520676,Clifton,Brock,8834 Firestone Drive,Santa Monica,CA,92439,USA,10/03/1933,S,$30K - $50K,M,4,0,Partial College,08/05/1993,Bronze,Clerical,N
3463,27589197200,Carla,Lammers,5457 Chrislend Court,Woodburn,OR,89523,USA,5/24/1972,S,$10K - $30K,M,0,0,Partial High School,9/28/1991,Normal,Manual,N
3464,27595918800,Elizabeth,French,3027 W 69th St,Oakland,CA,74719,USA,5/17/1963,S,$10K - $30K,M,4,0,Partial High School,10/11/1992,Normal,Skilled Manual,N
3465,27615590095,Tonirae,Partin,9903 Clearland Circle,Richmond,CA,11673,USA,10/23/1914,M,$90K - $110K,F,3,3,Partial High School,08/12/1990,Golden,Professional,N
3466,27615976333,Jimmie,Oswald,7726 N Jackson Way,Burien,WA,62030,USA,04/11/1955,M,$30K - $50K,M,1,1,Partial High School,9/18/1993,Bronze,Skilled Manual,Y
3467,27620418100,Peter,Adkinson,7512 Sanford Street,Issaquah,WA,64145,USA,10/20/1915,S,$30K - $50K,M,0,0,High School Degree,7/17/1993,Bronze,Skilled Manual,Y
3468,27623406100,Frances,Pritts,5590 Stanley Dollar Dr,Orizaba,Veracruz,54371,Mexico,01/08/1945,S,$10K - $30K,F,1,0,Partial High School,9/26/1993,Normal,Skilled Manual,N
3469,27634762525,Shawn,Adams,5630 Indianhead Circle,Chula Vista,CA,22648,USA,08/12/1939,M,$50K - $70K,M,4,3,Bachelors Degree,10/19/1991,Silver,Professional,Y
3470,27656568900,Ronald,Taylor,3962 Cambelback Place,Puyallup,WA,53282,USA,12/24/1916,M,$50K - $70K,M,2,1,Bachelors Degree,09/02/1993,Silver,Professional,Y
3471,27685676217,Michael,Neely,6912 Hamilton Avenue,Beaverton,OR,12474,USA,2/27/1912,M,$90K - $110K,F,4,4,High School Degree,10/03/1993,Golden,Management,Y
3472,27702558040,Meladie,Johnson,8153 S Royal Links Circle,Metchosin,BC,60315,Canada,1/25/1925,S,$50K - $70K,M,3,0,Bachelors Degree,03/11/1991,Silver,Professional,N
3473,27722899900,Jeffrey,Evoy,1358 Palmer Rd,Redmond,WA,59915,USA,10/02/1963,S,$50K - $70K,M,3,0,Bachelors Degree,09/06/1993,Bronze,Professional,N
3474,27727357745,Tzipi,Butnaru,2854 Ironwood Way,Redmond,WA,47626,USA,03/11/1973,S,$50K - $70K,F,0,0,Partial High School,7/21/1990,Bronze,Skilled Manual,Y
3475,27727465033,Devin,Wilson,6312 Woodcrest Dr,Victoria,BC,86094,Canada,11/18/1920,M,$10K - $30K,M,3,2,Partial High School,6/18/1990,Normal,Skilled Manual,Y
3476,27733505400,Nichelle,Rivera,717 Pheasant Cirlce,Bremerton,WA,86382,USA,02/07/1931,S,$30K - $50K,F,4,0,High School Degree,12/25/1991,Bronze,Skilled Manual,N
3477,27749641500,Bridget,Vanotterloo,7085 North 29th St,Oregon City,OR,91012,USA,02/11/1942,S,$30K - $50K,M,2,0,High School Degree,8/21/1991,Bronze,Skilled Manual,Y
3478,27755467300,Scott,Raigoza,5024 Euclid Avenue,Renton,WA,11047,USA,5/26/1940,S,$50K - $70K,M,4,0,Bachelors Degree,12/03/1993,Golden,Professional,N
3479,27757114171,Dawn,Coburn,1646 Twinview Drive,Langley,BC,80838,Canada,10/01/1953,S,$70K - $90K,F,4,0,High School Degree,9/24/1994,Bronze,Management,Y
3480,27762339100,Barbara,Shaw,6559 Via Rerrari,Woodland Hills,CA,66034,USA,6/19/1976,S,$10K - $30K,F,2,0,Partial High School,07/04/1993,Normal,Manual,N
3481,27762446403,Joan,Lovato,6092 Chestnut,Concord,CA,29882,USA,8/22/1959,M,$70K - $90K,F,4,0,Graduate Degree,01/02/1993,Bronze,Professional,Y
3482,27766072800,Christine,Metyer,1260 Mt. Washington Way,Victoria,BC,53345,Canada,7/26/1920,M,$50K - $70K,F,1,0,Bachelors Degree,2/16/1990,Bronze,Management,Y
3483,27772944600,Daniel,Bates,1046 San Carlos Avenue,Colma,CA,55460,USA,6/21/1970,M,$70K - $90K,M,1,1,Bachelors Degree,1/17/1992,Bronze,Professional,Y
3484,27773690200,Ray,Crump,9123 Springfield Drive,Fremont,CA,71978,USA,8/15/1934,M,$50K - $70K,F,2,0,Partial College,11/24/1993,Bronze,Skilled Manual,Y
3485,27777708172,Adam,Tschann,9163 Hilltop Road,San Gabriel,CA,40255,USA,12/17/1960,S,$70K - $90K,F,3,0,Bachelors Degree,11/24/1994,Bronze,Management,Y
3486,27779666200,Melba,Fisher,151 Buchanan Ct,Seattle,WA,95643,USA,03/10/1911,S,$30K - $50K,M,2,0,Partial College,02/02/1993,Bronze,Management,N
3487,27797787189,Tanisha,Hodgson,3101 Greendell Rd,Tixapan,DF,30081,Mexico,12/10/1939,M,$30K - $50K,M,3,1,High School Degree,10/27/1991,Bronze,Manual,Y
3488,27811037300,Carol,Guilford,1687 Rose Drive,San Diego,CA,51631,USA,08/05/1914,S,$30K - $50K,M,5,0,High School Degree,11/06/1990,Bronze,Manual,N
3489,27814475900,Jim,Pitson,4891 Olivera Rd,Sooke,BC,51230,Canada,03/06/1914,S,$30K - $50K,M,4,0,High School Degree,05/08/1992,Bronze,Skilled Manual,N
3490,27816417800,Guy,Smith,6386 Holiday Hill Dr,Lebanon,OR,38941,USA,4/23/1939,M,$10K - $30K,F,1,1,Partial High School,07/10/1993,Normal,Skilled Manual,Y
3491,27820789813,David,Hassard,2501 Wilke Drive,Spokane,WA,47036,USA,10/28/1947,M,$70K - $90K,F,3,2,Bachelors Degree,6/15/1992,Bronze,Professional,N
3492,27827023300,Donna,Wilson,4250 Park Tree Ct,Issaquah,WA,55960,USA,9/14/1920,M,$70K - $90K,F,2,1,Bachelors Degree,9/20/1990,Bronze,Professional,Y
3493,27845095992,John,Sherman,619 Natalie Drive,Anacortes,WA,86882,USA,5/15/1963,M,$30K - $50K,F,5,0,Partial High School,5/14/1991,Bronze,Skilled Manual,Y
3494,27851672800,Sarah,Wood,5278 Whitehaven Dr,Guadalajara,Jalisco,69172,Mexico,08/12/1935,S,$50K - $70K,M,1,0,Graduate Degree,08/04/1993,Bronze,Professional,N
3495,27878516316,Craig,Maxwell,1901 Mitchell Canyon Court,Hidalgo,Zacatecas,76708,Mexico,09/11/1980,M,$10K - $30K,F,4,1,Partial High School,01/07/1991,Normal,Skilled Manual,N
3496,27895569801,Anthony,Byrd,6813 Morning Way,Sooke,BC,61904,Canada,2/26/1965,S,$10K - $30K,M,0,0,Partial High School,9/23/1992,Normal,Skilled Manual,N
3497,27899721860,John,Yemple,6346 St Paul Way,Olympia,WA,97857,USA,11/26/1910,S,$50K - $70K,M,2,0,Bachelors Degree,11/19/1994,Bronze,Professional,N
3498,27907543200,Randi,Krohn,4169 Deercreek Ln,El Cajon,CA,49215,USA,1/20/1957,M,$10K - $30K,F,2,1,Partial High School,09/02/1993,Normal,Skilled Manual,Y
3499,27922783500,Heather,Lewis,3956 Iowa Drive,Albany,OR,51330,USA,11/24/1911,M,$130K - $150K,F,1,1,Bachelors Degree,1/17/1992,Golden,Professional,Y
3500,27924231886,Robyn,Phillips,9377 Lightwood Drive,Burien,WA,41556,USA,10/14/1977,S,$90K - $110K,M,0,0,Partial High School,11/04/1992,Bronze,Professional,Y
3501,27928609300,Kenneth,Rothstein,2074 Babel Lane,Merida,Yucatan,98332,Mexico,10/13/1965,M,$30K - $50K,F,4,3,High School Degree,07/02/1990,Golden,Skilled Manual,N
3502,27932042500,Donna,Prien,405 Scenic Avenue,Oak Bay,BC,91512,Canada,09/03/1948,M,$50K - $70K,F,0,0,Bachelors Degree,11/07/1991,Bronze,Management,Y
